"","FLOWTRUTH","FLOWSIM","FLOWERROR","OPTFLOW","ERRORCONDITION","VOLTRUTH","VOLSIM","VOLERROR","OPTVOL","VOLERRORCONDITION","COEFOFVAR","HSD"
"1390",4.87071380729275,3.80219987456737,1.06851393272538,0.292242828437565,0,13.4701563487108,10.2458628021799,3.22429354653093,0.808209380922648,0,0.06,0.075
"1391",2.16422921557509,2.58812028289869,-0.423891067323595,0.129853752934505,0,23.3736666612031,28.0779889780751,-4.70432231687198,1.40241999967219,0,0.06,0.075
"1392",7.90094395794328,6.94164596063196,0.959297997311316,0.474056637476597,0,76.957490134262,69.026083765312,7.93140636895004,4.61744940805572,0,0.06,0.075
"1393",7.7964546033961,6.93027377290395,0.866180830492147,0.467787276203766,0,52.60881485665,45.7661964241207,6.84261843252921,3.156528891399,0,0.06,0.075
"1394",2.77352727429895,2.63936657598331,0.13416069831564,0.166411636457937,1,32.0553531436595,30.1785451625919,1.87680798106763,1.92332118861957,0,0.06,0.075
"1395",6.12691784236001,6.68107306442068,-0.554155222060676,0.3676150705416,0,33.9723938199224,35.7136337176224,-1.74123989769991,2.03834362919535,0,0.06,0.075
"1396",1.92092309318849,1.20423959747873,0.716683495709754,0.115255385591309,0,2.37848065081038,1.94557324713102,0.432907403679353,0.142708839048623,0,0.06,0.075
"1397",2.73843739443706,1.52812137729806,1.210316017139,0.164306243666224,0,1.54890153519981,1.05640209739565,0.492499437804162,0.0929340921119886,1,0.06,0.075
"1398",4.38988936073578,5.25756207774833,-0.867672717012557,0.263393361644147,0,3.86839395449783,9.29984410628278,-5.43145015178495,0.23210363726987,1,0.06,0.075
"1399",4.08618689862253,4.26195764762901,-0.175770749006478,0.245171213917352,1,27.899933798169,29.1971069538674,-1.29717315569843,1.67399602789014,0,0.06,0.075
"1400",3.72009341075247,3.6139437995209,0.10614961123157,0.223205604645148,1,28.0364312221762,27.6594039136408,0.377027308535364,1.68218587333057,0,0.06,0.075
"1401",3.56717168018549,3.59281218252036,-0.0256405023348725,0.214030300811129,1,13.3865464364485,13.9123326820498,-0.525786245601205,0.803192786186913,0,0.06,0.075
"1402",5.18436043590043,5.54536897231656,-0.36100853641613,0.311061626154026,0,48.2513185230979,52.4140982735935,-4.1627797504956,2.89507911138587,0,0.06,0.075
"1403",6.73886631641368,7.35543394537444,-0.616567628960757,0.404331978984821,0,1.86985322665555,0.912273571392704,0.957579655262842,0.112191193599333,1,0.06,0.075
"1404",5.04578228155715,3.8887500969229,1.15703218463425,0.302746936893429,0,8.0480985084901,7.19728903633592,0.850809472154183,0.482885910509406,0,0.06,0.075
"1405",2.92709110355516,3.11555989906217,-0.188468795507007,0.17562546621331,0,4.5779365526101,4.56301367118564,0.0149228814244626,0.274676193156606,0,0.06,0.075
"1406",3.28396844884467,4.47933013359612,-1.19536168475144,0.19703810693068,0,19.1718482995132,26.2450744360922,-7.07322613657898,1.15031089797079,0,0.06,0.075
"1407",5.49675121798483,5.81433001611124,-0.317578798126415,0.32980507307909,1,9.92165038310522,12.7636108950325,-2.84196051192733,0.595299022986313,0,0.06,0.075
"1408",6.54751335458613,6.58192658539251,-0.0344132308063738,0.392850801275168,1,32.4634784229322,32.1380629890784,0.325415433853721,1.94780870537593,0,0.06,0.075
"1409",1.50185261382103,0.521314598305141,0.980538015515887,0.0901111568292617,0,15.9367696100779,5.55602587892125,10.3807437311567,0.956206176604676,0,0.06,0.075
"1410",3.9776245157955,4.00709852153247,-0.0294740057369656,0.23865747094773,1,17.7411206658132,16.7304967504577,1.01062391535554,1.06446723994879,0,0.06,0.075
"1411",2.80487401847864,2.76262119491185,0.0422528235667952,0.168292441108718,1,19.7489273676234,20.0209267516069,-0.271999383983484,1.1849356420574,0,0.06,0.075
"1412",8.20279254508746,8.22694650141097,-0.0241539563235094,0.492167552705247,1,32.1589468052692,32.0758977224994,0.083049082769854,1.92953680831615,0,0.06,0.075
"1413",8.66612925042606,8.03939149521086,0.626737755215196,0.519967755025563,0,60.8356620843068,59.1233954565951,1.71226662771168,3.65013972505841,0,0.06,0.075
"1414",4.40430364599375,3.33679218399585,1.0675114619979,0.264258218759625,0,26.4835510277592,20.0697571494703,6.4137938782889,1.58901306166555,0,0.06,0.075
"1415",8.00145063374478,8.28286705437846,-0.281416420633676,0.480087038024687,1,91.6152407933207,94.0856648890673,-2.47042409574657,5.49691444759924,0,0.06,0.075
"1416",9.50235895299486,7.77752588938842,1.72483306360644,0.570141537179692,0,90.2001027150512,71.3751091518985,18.8249935631527,5.41200616290307,0,0.06,0.075
"1417",8.00135891524567,7.07724961994906,0.924109295296611,0.48008153491474,0,21.4363808860692,19.2955909396754,2.14078994639387,1.28618285316415,0,0.06,0.075
"1418",1.4952814673667,1.50544239803893,-0.0101609306722275,0.089716888042002,1,4.85528590252102,4.90512051925429,-0.0498346167332722,0.291317154151261,0,0.06,0.075
"1419",7.88474011722297,8.41645764289841,-0.53171752567544,0.473084407033378,0,53.8811199600688,58.0233660917135,-4.14224613164464,3.23286719760413,0,0.06,0.075
"1420",7.237581963869,8.35294185587163,-1.11535989200263,0.43425491783214,0,85.0760441822196,94.7311930837178,-9.65514890149815,5.10456265093318,0,0.06,0.075
"1421",2.52621575193511,2.01773306811089,0.508482683824223,0.151572945116107,0,14.3884494999504,11.9131617354325,2.47528776451786,0.863306969997021,0,0.06,0.075
"1422",3.17370704470855,3.11303496971335,0.0606720749952059,0.190422422682513,1,27.5476403286434,27.8246327782619,-0.276992449618497,1.6528584197186,0,0.06,0.075
"1423",7.8691496551418,6.69256662053987,1.17658303460193,0.472148979308508,0,29.7693595651727,27.8005869493096,1.96877261586312,1.78616157391036,0,0.06,0.075
"1424",7.3356765275546,6.46429900352715,0.871377524027455,0.440140591653276,0,17.8839272613805,17.9535894913344,-0.0696622299539484,1.07303563568283,0,0.06,0.075
"1425",3.85265260587614,3.83158608061404,0.0210665252620998,0.231159156352569,1,18.8689550924522,19.7118619992531,-0.842906906800899,1.13213730554713,0,0.06,0.075
"1426",0.688190044376142,1.23004456684504,-0.5418545224689,0.0412914026625685,0,2.98929839276813,5.19650056530587,-2.20720217253774,0.179357903566088,0,0.06,0.075
"1427",3.69327983388272,4.60548217833173,-0.912202344449009,0.221596790032963,0,35.1593934974419,45.4103842469249,-10.250990749483,2.10956360984652,0,0.06,0.075
"1428",6.64336215228541,6.75062537795349,-0.107263225668081,0.398601729137124,1,17.3383099086093,16.1816267845557,1.15668312405364,1.04029859451656,0,0.06,0.075
"1429",7.97905806639258,8.56417899206274,-0.585120925670166,0.478743483983554,0,10.9376428877779,11.1500337626882,-0.212390874910334,0.656258573266671,0,0.06,0.075
"1430",6.38154702901438,5.90204123658158,0.4795057924328,0.382892821740863,0,29.5160467586768,26.9527216886989,2.56332506997785,1.77096280552061,0,0.06,0.075
"1431",10.2070359364577,8.91462421119134,1.29241172526638,0.612422156187463,0,40.0533713648537,35.9390529648478,4.11431840000587,2.40320228189122,0,0.06,0.075
"1432",4.75118114157977,5.25512859944951,-0.50394745786974,0.285070868494786,0,21.8436141810291,25.1466085533239,-3.30299437229477,1.31061685086175,0,0.06,0.075
"1433",9.82775001175231,10.1152412512628,-0.287491239510528,0.589665000705138,1,60.5280191569179,65.175428707856,-4.6474095509381,3.63168114941507,0,0.06,0.075
"1434",2.13924213818574,2.09767602602094,0.0415661121648054,0.128354528291145,1,22.7040364321472,21.1293517442275,1.57468468791971,1.36224218592883,0,0.06,0.075
"1435",3.23226404658586,5.13234782667265,-1.90008378008679,0.193935842795151,0,13.923863755105,20.4489361696979,-6.52507241459292,0.835431825306301,0,0.06,0.075
"1436",6.18461022146905,4.92135575570808,1.26325446576097,0.371076613288143,0,56.124605699153,42.8195256520811,13.3050800470719,3.36747634194918,0,0.06,0.075
"1437",7.15013475941555,6.06783996386197,1.08229479555358,0.429008085564933,0,49.2217576391222,43.6093761322279,5.61238150689427,2.95330545834733,0,0.06,0.075
"1438",1.28107924218919,1.02683361811435,0.254245624074845,0.0768647545313514,0,12.6876793516999,10.1833078968178,2.50437145488204,0.761260761101992,0,0.06,0.075
"1439",1.96297547178579,2.26069151358209,-0.297716041796297,0.117778528307147,0,0.842660150337699,0.823734525015239,0.01892562532246,0.0505596090202619,1,0.06,0.075
"1440",7.98122593620896,7.64377180901205,0.337454127196914,0.478873556172538,1,22.921130236502,23.2272202719492,-0.306090035447134,1.37526781419012,0,0.06,0.075
"1441",4.65298023597747,3.9653649004862,0.687615335491277,0.279178814158648,0,35.5463680495576,31.5876815408715,3.95868650868611,2.13278208297345,0,0.06,0.075
"1442",3.00960348020271,2.7564568210312,0.253146659171506,0.180576208812162,0,33.1404989578638,30.8047334576942,2.33576550016958,1.98842993747183,0,0.06,0.075
"1443",3.45555783968815,3.90297090286224,-0.447413063174084,0.207333470381289,0,13.3467448524511,16.1345850112938,-2.78784015884268,0.800804691147066,0,0.06,0.075
"1444",2.65846760059259,3.11917277170805,-0.460705171115453,0.159508056035556,0,17.1569496860512,18.4698697855063,-1.31292009945518,1.02941698116307,0,0.06,0.075
"1445",2.89805020451138,2.92032527844925,-0.0222750739378625,0.173883012270683,1,14.6022516064076,15.141754952475,-0.539503346067406,0.876135096384454,0,0.06,0.075
"1446",3.00743074024734,3.45261851355078,-0.445187773303444,0.18044584441484,0,10.0579768411317,11.9279602191281,-1.86998337799641,0.603478610467903,0,0.06,0.075
"1447",4.1740788083723,4.38330067095729,-0.20922186258499,0.250444728502338,1,40.9935394858642,40.5995976899946,0.393941795869623,2.45961236915185,0,0.06,0.075
"1448",5.85240961638633,6.05411827694213,-0.201708660555806,0.35114457698318,1,10.8444402883139,11.0502826956552,-0.205842407341279,0.650666417298834,0,0.06,0.075
"1449",4.24729366042144,3.87644599892612,0.370847661495318,0.254837619625287,0,41.0535026076411,37.1529838355964,3.90051877204476,2.46321015645847,0,0.06,0.075
"1450",3.38962032384848,3.96363453683329,-0.574014212984804,0.203377219430909,0,2.8358612076985,3.49681422116109,-0.660953013462594,0.17015167246191,1,0.06,0.075
"1451",7.35716244285528,7.81971470595308,-0.462552263097802,0.441429746571317,0,3.50536174620291,4.99401946688563,-1.48865772068272,0.210321704772174,1,0.06,0.075
"1452",4.50405550380206,4.96138456972406,-0.457329065921999,0.270243330228124,0,39.5347225827952,46.4426788412223,-6.90795625842711,2.37208335496771,0,0.06,0.075
"1453",3.6132857751983,2.0076585721625,1.6056272030358,0.216797146511898,0,18.3080787145568,10.3952248620193,7.9128538525375,1.09848472287341,0,0.06,0.075
"1454",2.13668446162144,3.05144349058174,-0.914759028960299,0.128201067697287,0,3.33846055576208,4.47307435265119,-1.13461379688911,0.200307633345725,0,0.06,0.075
"1455",5.78817552564032,5.39745628537995,0.390719240260374,0.347290531538419,0,42.7124858038627,40.5034690675367,2.20901673632599,2.56274914823176,0,0.06,0.075
"1456",4.59358808397695,4.68634137916623,-0.0927532951892864,0.275615285038617,1,51.9100512523525,52.4855806936031,-0.575529441250602,3.11460307514115,0,0.06,0.075
"1457",0.910152470285785,0.926539505905532,-0.016387035619747,0.0546091482171471,1,7.58523516802954,7.61886575062517,-0.0336305825956353,0.455114110081772,0,0.06,0.075
"1458",5.55565593326133,6.09784867768869,-0.542192744427354,0.33333935599568,0,46.8667963202873,51.5122897117469,-4.64549339145957,2.81200777921724,0,0.06,0.075
"1459",7.40338162303578,7.75047016063153,-0.347088537595751,0.444202897382147,1,77.9444759897639,81.8510483599141,-3.90657237015029,4.67666855938583,0,0.06,0.075
"1460",8.60713448936249,6.69023107542377,1.91690341393871,0.516428069361749,0,52.4337115688407,41.8032207967202,10.6304907721205,3.14602269413044,0,0.06,0.075
"1461",6.47056954006788,6.42324868009631,0.0473208599715687,0.388234172404073,1,14.7841960458577,13.4830080787188,1.30118796713897,0.887051762751463,0,0.06,0.075
"1462",0.957633752125351,0.958153836529583,-0.000520084404232346,0.057458025127521,1,1.52969570364346,1.74106874042051,-0.211373036777051,0.0917817422186077,0,0.06,0.075
"1463",4.64544891596304,5.95844616615538,-1.31299725019234,0.278726934957783,0,15.175027322799,19.5588877495507,-4.38386042675175,0.910501639367938,0,0.06,0.075
"1464",7.79252777220838,6.12075406378435,1.67177370842403,0.467551666332503,0,54.1307909371026,40.9020931281648,13.2286978089378,3.24784745622615,0,0.06,0.075
"1465",2.18946789390552,2.68464905424793,-0.495181160342412,0.131368073634331,0,1.37867830144948,1.73221205147928,-0.353533750029798,0.0827206980869687,1,0.06,0.075
"1466",5.81759263389134,7.25211637015328,-1.43452373626194,0.349055558033481,0,60.1958541580215,74.055595980377,-13.8597418223554,3.61175124948129,0,0.06,0.075
"1467",5.39368542537715,5.19757634830022,0.196109077076926,0.323621125522629,1,41.9731250865357,40.7543674091333,1.21875767740233,2.51838750519214,0,0.06,0.075
"1468",3.3421261627773,3.0714044878731,0.270721674904199,0.200527569766638,0,16.3109285084748,15.3554777163626,0.955450792112277,0.97865571050849,0,0.06,0.075
"1469",3.05632809034682,3.77188094377903,-0.715552853432218,0.183379685420809,0,35.5590475138031,44.9381456499441,-9.37909813614091,2.13354285082819,0,0.06,0.075
"1470",2.65008984209371,2.14065307518948,0.509436766904232,0.159005390525622,0,4.7362045221888,4.11602289198267,0.620181630206127,0.284172271331328,0,0.06,0.075
"1471",7.22779578213374,7.35942975688097,-0.131633974747235,0.433667746928024,1,84.1059302389687,84.5380706437528,-0.432140404784107,5.04635581433812,0,0.06,0.075
"1472",7.33322104956419,8.28112197315708,-0.94790092359289,0.439993262973852,0,53.7715332272907,63.260939438005,-9.48940621071434,3.22629199363744,0,0.06,0.075
"1473",4.63102283190426,4.99469944960803,-0.363676617703765,0.277861369914256,0,42.8820681581332,47.0575647252416,-4.17549656710842,2.57292408948799,0,0.06,0.075
"1474",9.92766843207855,10.1652360244195,-0.237567592340952,0.595660105924713,1,44.1340860876348,49.7083126941415,-5.57422660650671,2.64804516525809,0,0.06,0.075
"1475",5.06133751270526,4.37811274943404,0.683224763271219,0.303680250762315,0,30.9650359775817,27.2032489649421,3.76178701263959,1.8579021586549,0,0.06,0.075
"1476",4.40129595650104,2.90864934694465,1.49264660955639,0.264077757390062,0,2.14269220636571,0.819561850184276,1.32313035618143,0.128561532381943,1,0.06,0.075
"1477",4.6808540213093,5.19912866702746,-0.518274645718167,0.280851241278558,0,36.3370760944155,40.3281611244203,-3.99108503000486,2.18022456566493,0,0.06,0.075
"1478",2.72765713393636,2.95193986528984,-0.224282731353473,0.163659428036182,0,5.19237662729925,6.40397936872232,-1.21160274142307,0.311542597637955,0,0.06,0.075
"1479",4.85605246889065,4.58149467157719,0.274557797313459,0.291363148133439,1,47.7456159953401,43.5181183814441,4.22749761389593,2.8647369597204,0,0.06,0.075
"1480",6.91491031558543,6.80395044961815,0.110959865967284,0.414894618935126,1,76.7916329553018,74.7523292389092,2.03930371639258,4.60749797731811,0,0.06,0.075
"1481",9.36668019631792,9.37128019582868,-0.00459999951076284,0.562000811779075,1,26.7230105067955,27.7873733422403,-1.06436283544476,1.60338063040773,0,0.06,0.075
"1482",6.05964861734906,4.84138791527904,1.21826070207002,0.363578917040943,0,34.5271280947629,27.7807310976839,6.74639699707901,2.07162768568577,0,0.06,0.075
"1483",2.98157176815978,2.80514315636228,0.176428611797506,0.178894306089587,1,31.3222147372386,30.9490791007358,0.373135636502866,1.87933288423432,0,0.06,0.075
"1484",4.39044243736217,4.18324283804433,0.207199599317842,0.26342654624173,1,18.9564562912703,15.1438204118984,3.8126358793719,1.13738737747622,0,0.06,0.075
"1485",8.22679478511709,8.61019191501767,-0.383397129900578,0.493607687107026,1,64.238536559924,69.9446862222249,-5.70614966230093,3.85431219359544,0,0.06,0.075
"1486",1.95528799818578,3.44147919140492,-1.48619119321914,0.117317279891147,0,6.81865990258967,13.7557012596618,-6.93704135707212,0.40911959415538,0,0.06,0.075
"1487",4.36165966671382,4.24082389618066,0.12083577053316,0.261699580002829,1,50.6970548930221,47.8984649597279,2.79858993329416,3.04182329358133,0,0.06,0.075
"1488",2.41982184909095,2.12715539692815,0.292666452162795,0.145189310945457,0,22.850190579067,20.8211235278042,2.02906705126281,1.37101143474402,0,0.06,0.075
"1489",4.14945563069625,4.72605577373996,-0.576600143043711,0.248967337841775,0,9.46384778112501,10.8775148496102,-1.41366706848516,0.567830866867501,0,0.06,0.075
"1490",3.52372392012786,4.44457245760909,-0.920848537481229,0.211423435207671,0,13.0007988519612,17.2790280008795,-4.2782291489184,0.780047931117669,0,0.06,0.075
"1491",3.42142992164371,3.36756683707079,0.0538630845729222,0.205285795298623,1,22.8252897487691,22.8230335381423,0.0022562106267543,1.36951738492614,0,0.06,0.075
"1492",5.28620056993269,5.0402091846898,0.245991385242895,0.317172034195961,1,18.9032732837388,17.1816407461873,1.72163253755148,1.13419639702433,0,0.06,0.075
"1493",5.67110021966767,4.90545448571972,0.765645733947946,0.34026601318006,0,54.3971384636863,47.6303641177289,6.76677434595737,3.26382830782118,0,0.06,0.075
"1494",7.76709622149708,7.48865881391955,0.278437407577528,0.466025773289825,1,3.41422169565537,5.59668504466705,-2.18246334901168,0.204853301739322,1,0.06,0.075
"1495",1.19607145490794,0.913772898352286,0.282298556555651,0.0717642872944762,0,5.36496648440423,4.10564513854877,1.25932134585546,0.321897989064254,0,0.06,0.075
"1496",1.10060782182356,1.0285662923259,0.0720415294976631,0.0660364693094137,0,12.4913713363777,11.3886977373984,1.10267359897929,0.749482280182663,0,0.06,0.075
"1497",3.85384154112873,3.02819149981708,0.825650041311645,0.231230492467723,0,39.5353836202037,31.6377232770003,7.89766034320342,2.37212301721222,0,0.06,0.075
"1498",6.33511876821416,5.81972364944475,0.515395118769417,0.38010712609285,0,53.0228485914658,49.7658142572926,3.25703433417323,3.18137091548795,0,0.06,0.075
"1499",9.04108217152595,9.43337224996305,-0.392290078437096,0.542464930291557,1,83.1411155143659,89.9512515348881,-6.81013602052224,4.98846693086195,0,0.06,0.075
"1500",4.43551348468997,4.86215351094711,-0.426640026257141,0.266130809081398,0,24.585792872966,26.3576092878854,-1.77181641491946,1.47514757237796,0,0.06,0.075
"1501",3.22685880615262,2.98068175989526,0.246177046257359,0.193611528369157,0,34.5024502999523,31.7353169298246,2.76713337012772,2.07014701799714,0,0.06,0.075
"1502",3.38196539384586,3.11239045817035,0.269574935675505,0.202917923630751,0,20.9628291590742,19.3197075145322,1.643121644542,1.25776974954445,0,0.06,0.075
