"FLOWTRUTH","FLOWSIM","FLOWERROR","OPTFLOW","ERRORCONDITION","VOLTRUTH","VOLSIM","VOLERROR","CV_SD","NGATES"
33.1163788528573,33.1196106796137,-0.00323182675639089,1.98698273117144,1,309.408672059757,309.438867245935,-0.0301951861785597,0.01,1
39.5491524652626,39.5358702899319,0.0132821753306018,2.37294914791575,1,192.322559218255,192.257969668484,0.0645895497712843,0.01,1
55.9381524100439,55.9394113504095,-0.00125894036563068,3.35628914460263,1,9.19233378060982,9.19254066266709,-0.000206882057275593,0.01,1
139.199670438598,139.19482546773,0.00484497086847568,8.35198022631588,1,1111.14378518316,1111.10511081523,0.0386743679273422,0.01,1
29.1235996720941,29.1145888230291,0.00901084906499605,1.74741598032564,1,294.689802598385,294.598625499328,0.0911770990572904,0.01,1
41.4192601054824,41.4196102309196,-0.000350125437179827,2.48515560632894,1,424.094326505886,424.097911461559,-0.00358495567269301,0.01,1
118.472811754568,118.463299333975,0.00951242059302615,7.10836870527409,1,968.808345611618,968.730558038917,0.0777875727013679,0.01,1
73.6647545893801,73.66237939178,0.00237519760005966,4.41988527536281,1,303.045254946264,303.0354837556,0.00977119066328669,0.01,1
126.216194499252,126.215511937391,0.000682561860884334,7.57297166995512,1,113.051723661849,113.051112291848,0.000611370000385136,0.01,1
48.0226130147734,48.0245980904907,-0.0019850757172506,2.8813567808864,1,565.880979459681,565.904370868866,-0.0233914091853649,0.01,1
12.3295577522202,12.3279243371834,0.00163341503677294,0.73977346513321,1,93.4261108244669,93.4137337694812,0.0123770549856488,0.01,1
18.2067830600215,18.2068827110627,-9.96510411788165e-05,1.09240698360129,1,97.1222144845142,97.1227460627597,-0.000531578245485775,0.01,1
42.2696379444866,42.2719288428986,-0.00229089841198515,2.5361782766692,1,290.035841371721,290.051560518625,-0.0157191469037343,0.01,1
26.7983473860034,26.7932503849582,0.0050970010451401,1.6079008431602,1,210.42149787427,210.381476055792,0.0400218184776975,0.01,1
47.6698333872722,47.673686785178,-0.00385339790578598,2.86019000323633,1,105.57602316004,105.584557413207,-0.00853425316680045,0.01,1
111.415605526903,111.423650561499,-0.00804503459531247,6.68493633161421,1,1201.40106120329,1201.48781128695,-0.0867500836575346,0.01,1
123.526723235368,123.532131176908,-0.00540794154046864,7.41160339412207,1,358.589690662734,358.605389549852,-0.0156988871178783,0.01,1
40.425066103202,40.4152129461757,0.00985315702626366,2.42550396619212,1,294.867338928139,294.795468317341,0.0718706107977027,0.01,1
13.5281655236984,13.5227537474087,0.00541177628967482,0.811689931421904,1,2.26419442251932,2.26328865937874,0.00090576314057822,0.01,1
82.5737291166062,82.5737980349273,-6.8918321090905e-05,4.95442374699637,1,792.581370937119,792.58203244748,-0.000661510361624096,0.01,1
97.0368630775523,97.0381726683147,-0.00130959076238923,5.82221178465314,1,1098.42903768761,1098.44386187376,-0.0148241861420502,0.01,1
49.6020507785089,49.6042503769821,-0.00219959847314044,2.97612304671054,1,165.709252612923,165.716600974801,-0.00734836187842802,0.01,1
28.4901915651418,28.502001453202,-0.0118098880602204,1.70941149390851,1,256.3444347695,256.450695868959,-0.106261099458266,0.01,1
40.1074134394802,40.1098545961056,-0.00244115662535194,2.40644480636881,1,90.3929455245791,90.3984473338191,-0.00550180923997345,0.01,1
111.313976177768,111.315194564817,-0.00121838704951927,6.67883857066607,1,359.754310985711,359.758248676274,-0.00393769056290694,0.01,1
67.1935955107861,67.1773891761551,0.0162063346310077,4.03161573064717,1,170.709831893328,170.668658614247,0.0411732790816757,0.01,1
45.6919218955496,45.6922615046524,-0.000339609102766758,2.74151531373298,1,444.472740233613,444.476043815127,-0.00330358151404653,0.01,1
8.76772946644585,8.76137412243183,0.00635534401401827,0.526063767986751,1,20.7637000826127,20.7486493836223,0.015050698990418,0.01,1
148.081529124724,148.097597120571,-0.0160679958470951,8.88489174748344,1,614.037224007065,614.103851814217,-0.0666278071521447,0.01,1
30.0993635814497,30.0959304918667,0.00343308958295552,1.80596181488698,1,55.4132820644088,55.4069617061428,0.00632035826598099,0.01,1
74.5900049656472,74.605970705111,-0.0159657394638231,4.47540029793883,1,262.827126526897,262.883383788551,-0.0562572616543662,0.01,1
136.883934285644,136.890467061659,-0.00653277601486479,8.21303605713864,1,1393.32153293399,1393.38802910491,-0.0664961709264844,0.01,1
100.065042321086,100.075325138422,-0.0102828173358915,6.00390253926518,1,1053.40461253759,1053.51286180188,-0.108249264281085,0.01,1
64.8063435988243,64.8031017727937,0.00324182603060308,3.88838061592946,1,87.8823469551451,87.8779507916807,0.00439616346439209,0.01,1
58.9710680837725,58.9661713603184,0.00489672345410952,3.53826408502635,1,178.213197418695,178.198399302059,0.0147981166356601,0.01,1
63.3637635789044,63.3716471753643,-0.00788359645990511,3.80182581473427,1,69.6214974925613,69.6301596641269,-0.0086621715656463,0.01,1
94.5814198704851,94.5943739204121,-0.0129540499269893,5.67488519222911,1,556.410981815903,556.487188915017,-0.0762070991135033,0.01,1
75.7258053451908,75.7312335292851,-0.00542818409428492,4.54354832071145,1,14.5035762146462,14.504615861321,-0.00103964667473377,0.01,1
83.7625012557669,83.7626595829304,-0.000158327163518379,5.02575007534601,1,874.159119031081,874.160771359172,-0.00165232809081317,0.01,1
36.885239734778,36.8853860085544,-0.000146273776401529,2.21311438408668,1,379.868185539764,379.869691962237,-0.001506422472346,0.01,1
7.58269875921969,7.58624580658183,-0.00354704736213929,0.454961925553182,1,29.6408212984295,29.6546867308219,-0.0138654323924463,0.01,1
