"FLOWTRUTH","FLOWSIM","FLOWERROR","OPTFLOW","ERRORCONDITION","VOLTRUTH","VOLSIM","VOLERROR","CV_SD","NGATES"
56.3417865736667,56.2362564439736,0.105530129693115,3.38050719442,1,116.627118114377,116.40867145784,0.218446656537097,0.01,1
26.2530604747366,26.1045633250629,0.148497149673744,1.5751836284842,1,275.191328697616,273.634743400986,1.55658529663049,0.01,1
89.2647826145129,89.4561628502923,-0.19138023577932,5.35588695687078,1,273.225270293062,273.811054687736,-0.585784394674079,0.01,1
48.9115667360876,47.003402283437,1.90816445265059,2.93469400416525,1,150.229753464794,144.368909201948,5.86084426284543,0.01,1
48.5555984487852,50.116230162116,-1.56063171333088,2.91333590692711,1,152.206486426758,157.098574615987,-4.89208818922938,0.01,1
3.09209962515038,3.292224477636,-0.20012485248562,0.185525977509023,0,13.5081475791484,14.3824130845813,-0.874265505432922,0.01,1
45.8369214046836,46.0085329519008,-0.171611547217232,2.75021528428101,1,279.344267636908,280.390121077897,-1.04585344098911,0.01,1
7.26325087753961,7.27845378654902,-0.0152029090094086,0.435795052652377,1,8.70195600033143,8.72017030237158,-0.0182143020401533,0.01,1
87.7743975168744,87.867829396833,-0.0934318799585867,5.26646385101246,1,801.584829189204,802.438080019242,-0.853250830038746,0.01,1
41.9962410725581,42.0977687663028,-0.101527693744636,2.51977446435349,1,387.89488236263,388.832634690358,-0.937752327728163,0.01,1
104.477046090418,104.619991570183,-0.142945479764592,6.26862276542508,1,990.757782188896,992.113336847121,-1.35555465822529,0.01,1
45.3154215332866,44.6737328686417,0.641688664644931,2.7189252919972,1,433.923989318376,427.779412133795,6.14457718458118,0.01,1
86.5278588668856,86.9598961971724,-0.432037330286732,5.19167153201314,1,829.138311109862,833.278234448557,-4.13992333869533,0.01,1
10.0924522377826,10.0776498889509,0.0148023488317381,0.605547134266959,1,70.7779673698615,70.6741590844293,0.103808285432152,0.01,1
103.470926859516,103.13363590519,0.337290954325923,6.20825561157097,1,436.000982228467,434.579721282554,1.42126094591328,0.01,1
58.3047669566874,57.3217941906812,0.982972766006235,3.49828601740124,1,48.4034840423867,47.5874391617197,0.816044880666936,0.01,1
9.64294391526558,9.72993852696448,-0.0869946116989002,0.578576634915935,1,81.2723500904205,82.0055552817087,-0.73320519128815,0.01,1
31.7363344122962,31.6286697995111,0.107664612785051,1.90418006473777,1,305.792169985887,304.754778737531,1.03739124835647,0.01,1
53.7754935295667,53.8908787590774,-0.115385229510686,3.226529611774,1,275.960775352185,276.552900041519,-0.592124689333673,0.01,1
62.7904516580165,62.7339103799736,0.0565412780429071,3.76742709948099,1,154.749790781568,154.610442350133,0.139348431435366,0.01,1
43.0526054405906,43.2568004512848,-0.204195010694129,2.58315632643544,1,486.101983360735,488.407525584602,-2.30554222386735,0.01,1
139.522166502578,139.386640447635,0.135526054942943,8.37132999015468,1,849.274092744013,848.449143058669,0.824949685344222,0.01,1
29.9105572878101,29.4082774572863,0.502279830523854,1.79463343726861,1,3.4242893780195,3.36678622045856,0.0575031575609328,0.01,1
16.8036368183219,16.8288488022713,-0.0252119839493758,1.00821820909932,1,71.4953469512221,71.6026177497569,-0.107270798534742,0.01,1
87.3199908189052,87.7232240293303,-0.403233210425114,5.23919944913431,1,53.2066251409386,53.4523269335094,-0.245701792570749,0.01,1
104.767254684153,106.320547535698,-1.55329285154589,6.28603528104916,1,241.996390504191,245.584260250356,-3.5878697461653,0.01,1
78.3699051686686,78.2574057999773,0.112499368691317,4.70219431012012,1,324.809764602776,324.343502797509,0.466261805267493,0.01,1
47.8702388646125,46.7762363853371,1.09400247927545,2.87221433187675,1,491.438784447317,480.207688439669,11.2310960076474,0.01,1
33.308737393111,32.6899492777399,0.618788115371117,1.99852424358666,1,238.955034083856,234.515882474652,4.43915160920426,0.01,1
101.777390793373,103.152549929194,-1.37515913582149,6.10664344760235,1,1217.82045060161,1234.27495887089,-16.4545082692778,0.01,1
24.9422940201748,24.3549385765228,0.587355443651923,1.49653764121049,1,66.9658325569232,65.3888827278827,1.57694982904049,0.01,1
43.9897926853305,43.9836333694247,0.00615931590577645,2.63938756111983,1,406.213283306476,406.156406567936,0.0568767385403817,0.01,1
80.9304676733154,81.2230959761094,-0.292628302793958,4.85582806039893,1,413.683627167934,415.179424006776,-1.49579683884264,0.01,1
73.0301444346078,73.0848013723169,-0.0546569377091402,4.38180866607647,1,562.835697659529,563.256932971408,-0.421235311878604,0.01,1
52.7381826249844,55.9429931794382,-3.20481055445381,3.16429095749906,0,592.574078700487,628.583807651886,-36.0097289513989,0.01,1
71.0239305807029,70.9791596804174,0.0447709002854282,4.26143583484217,1,643.351157083905,642.945611935012,0.405545148892998,0.01,1
67.0359262169887,65.7653727891472,1.27055342784145,4.02215557301932,1,540.789479428071,530.539722833319,10.2497565947526,0.01,1
85.1950570544723,84.5140561268498,0.681000927622492,5.11170342326834,1,455.130403816919,451.492349710207,3.63805410671119,0.01,1
45.6969959042781,46.1481672504357,-0.451171346157587,2.74181975425669,1,10.6967601570277,10.8023704183604,-0.105610261332719,0.01,1
69.6499783124755,69.8721885906499,-0.222210278174387,4.17899869874853,1,605.041969073025,606.972286174514,-1.93031710148887,0.01,1
96.9653746768592,96.3718141835355,0.593560493323665,5.81792248061155,1,1035.03331540241,1028.69749823733,6.33581716508661,0.01,1
29.8130417789281,29.9069616157979,-0.093919836869869,1.78878250673568,1,137.949653859431,138.384235781088,-0.434581921657184,0.01,1
